d18o,sss,lat,lon,depth,ref,temp,region,type, 
,33.896999,-53.0333,72.6607,20.1,GIpr05,,Southern Ocean,primary,
,33.897999,-56.9653,132.153,10.2,GS01,,Southern Ocean,primary,
,33.898998,-52.8288,74.3475,7.8,GIpr05,,Southern Ocean,primary,
-0.65,33.9,-67.6,24.97,5,NODC ID:35-9439 CIVA2,-0.94,Southern Ocean,primary,
-0.04,33.9,-47.246,7.622,3,ULTIM3,5.9,Southern Ocean,primary,
-0.04,33.9,-47.246,7.622,3,ULTIM3,5.9,Southern Ocean,primary,
,33.902,-52.3706,142.534,12,GS01,,Southern Ocean,primary,
,33.904999,-53.0333,72.6607,5.7,GIpr05,,Southern Ocean,primary,
-0.09,33.905,-44.85,36.23,5,OISO-31,8.92,Southern Ocean,primary,
,33.905998,-53.0244,72.5983,10.9,GIpr05,,Southern Ocean,primary,
-0.04,33.91,-43.83,62.08,0,Kallel (1985),12,Southern Ocean,primary,
,33.910999,-53.0333,72.6607,5.2,GIpr05,,Southern Ocean,primary,
,33.911999,-53.0244,72.5983,14,GIpr05,,Southern Ocean,primary,
,33.912998,-53.0244,72.5983,19.9,GIpr05,,Southern Ocean,primary,
-0.05,33.914,-43.09,36.47,5,OISO-31,10.09,Southern Ocean,primary,
,33.914001,-44.611,7.138,20.3,GIPY04,,Southern Ocean,primary,
,33.915001,-52.8288,74.3475,9.8,GIpr05,,Southern Ocean,primary,
,33.916,-53.0333,72.6607,6.1,GIpr05,,Southern Ocean,primary,
,33.916,-53.0333,72.6607,24.8,GIpr05,,Southern Ocean,primary,
-0.03,33.917,-42.39,52.49,6,OISO-29,13.717,Southern Ocean,primary,
,33.917,-53.0244,72.5983,9,GIpr05,,Southern Ocean,primary,
,33.917,-50.3879,147.621,6.4,GPpr11,,Southern Ocean,primary,
-0.61,33.92,-73,-111.83,2,Jacobs et al (1996),-1.82,Southern Ocean,primary,
-0.53,33.92,-68.01,30,19,Archambeau et al (1998),0.11,Southern Ocean,primary,
,33.922001,-53.0333,72.6607,20.4,GIpr05,,Southern Ocean,primary,
,33.922001,-44.8908,6.884,5.3,GIPY04,,Southern Ocean,primary,
,33.925999,-52.081,142.711,14,GS01,,Southern Ocean,primary,
-0.09,33.927,-46.73,40.65,5,OISO-31,6.65,Southern Ocean,primary,
-0.06,33.927,-56.5,63,4.8,OISO-08,1.587,Southern Ocean,primary,
-0.09,33.929,-44.97,36.21,5,OISO-31,9.04,Southern Ocean,primary,
-0.5,33.93,-55.68,30,10,Archambeau et al (1998),2.83,Southern Ocean,primary,
0.02,33.94,-43.63,62.15,0,Kallel (1985),12.6,Southern Ocean,primary,
,33.945,-44.041,7.631,6.1,GIPY04,,Southern Ocean,primary,
-0.59,33.95,-73.56,-115,2,Jacobs et al (1996),-1.77,Southern Ocean,primary,
-0.05,33.953,-56.117,63.267,6,OISO-06,2.014,Southern Ocean,primary,
,33.956501,-64.2094,139.842,24.4,GIPY06,,Southern Ocean,primary,
-0.02,33.957,-61.422,160.856,4,EXPLORA,4.356,Southern Ocean,primary,
,33.957901,-64.2094,139.842,4.3,GIPY06,,Southern Ocean,primary,
,33.960201,-64.2094,139.842,25.8,GIPY06,,Southern Ocean,primary,
,33.9608,-64.2094,139.842,6.4,GIPY06,,Southern Ocean,primary,
0.01,33.961,-44.18,59.47,2,BOOGALOO,-99.99,Southern Ocean,primary,
,33.9618,-64.8773,140.207,4.1,GIPY06,,Southern Ocean,primary,
,33.962002,-63.865,139.847,3.6,GIPY06,,Southern Ocean,primary,
,33.962799,-63.865,139.847,18.9,GIPY06,,Southern Ocean,primary,
,33.9692,-51.5395,142.996,8.7,GIPY06,,Southern Ocean,primary,
-0.63,33.97,-68.88,25.02,7,NODC ID:35-9439 CIVA2,-1.74,Southern Ocean,primary,
-0.58,33.97,-68.92,29.98,3,NODC ID:35-9439 CIVA2,-1.54,Southern Ocean,primary,
-0.04,33.97,-44.9,61.9,0,Kallel (1985),11.8,Southern Ocean,primary,
,33.9706,-51.5395,142.996,24.7,GIPY06,,Southern Ocean,primary,
-0.09,33.973,-52.4,-81.7,2,BOOGALOO,9.51,Southern Ocean,primary,
,33.974899,-65.4112,139.88,9.9,GIPY06,,Southern Ocean,primary,
,33.9771,-51.5395,142.996,3.9,GIPY06,,Southern Ocean,primary,
,33.977299,-51.5395,142.996,24.3,GIPY06,,Southern Ocean,primary,
-0.62,33.98,-73.36,-110.86,3,Jacobs et al (1996),-1.74,Southern Ocean,primary,
-0.03,33.981,-63.836,163.654,4,EXPLORA,2.098,Southern Ocean,primary,
,33.981899,-64.548,139.851,9.7,GIPY06,,Southern Ocean,primary,
,33.981899,-65.4112,139.88,3.2,GIPY06,,Southern Ocean,primary,
-0.07,33.982,-46.38,36.56,5,OISO-31,7.16,Southern Ocean,primary,
-0.03,33.99,-53.07,-79,2,BOOGALOO,9.02,Southern Ocean,primary,
0.02,33.994,-61.522,161.534,4,EXPLORA,3.651,Southern Ocean,primary,
,33.998001,-53.0333,72.6607,5.7,GIpr05,,Southern Ocean,primary,
-0.08,33.999,-49.38,-86.29,2,BOOGALOO,9.85,Southern Ocean,primary,
,34,-50.0932,146.85899,15.2,GPpr11,,Southern Ocean,primary,
-0.03,34.012,-63.045,162.824,4,EXPLORA,2.62,Southern Ocean,primary,
-0.08,34.016,-47.62,-91.47,2,BOOGALOO,11.09,Southern Ocean,primary,
-0.08,34.018,-45.007,71.91,6,OISO-21,11.84,Southern Ocean,primary,
,34.021099,-64.8125,139.86099,5.6,GIPY06,,Southern Ocean,primary,
,34.023399,-65.5477,139.76199,1.9,GIPY06,,Southern Ocean,primary,
-0.06,34.025,-45.55,71,6,OISO-16,10.819,Southern Ocean,primary,
-0.03,34.03,-48.3,-88.55,2,BOOGALOO,10.47,Southern Ocean,primary,
,34.039001,-52.0266,149.84801,14.4,GPpr11,,Southern Ocean,primary,
0.05,34.042,-42.5,53,21.63,OISO-02,7.978,Southern Ocean,primary,
0.06,34.042,-42.5,53,5.67,OISO-02,7.978,Southern Ocean,primary,
-0.06,34.043,-66.302,165.967,4,EXPLORA,0.977,Southern Ocean,primary,
0.05,34.047,-44.993,73.32,5,OISO-29,12.5,Southern Ocean,primary,
,34.062,-50.3904,147.884,4.9,GPpr11,,Southern Ocean,primary,
-0.03,34.064,-47.8,-96.88,2,BOOGALOO,10.47,Southern Ocean,primary,
-0.03,34.07,-45.03,73.23,10,CDOHC ID:35MF19980121,12.55,Southern Ocean,primary,
-0.02,34.07,-47.27,-99.32,2,BOOGALOO,10.95,Southern Ocean,primary,
0.06,34.07,-45.033,73.233,19.65,OISO-01,12.527,Southern Ocean,primary,
0.06,34.072,-45.033,73.233,10.52,OISO-01,12.552,Southern Ocean,primary,
0.31,34.073,-52.265,145.478,5,Astrol,7.397,Southern Ocean,primary,
0.12,34.075,-46.64,87.36,6,OISO-19,10.89,Southern Ocean,primary,
,34.085999,-49.6085,143.931,6.2,GS01,,Southern Ocean,primary,
,34.095798,-65.8013,139.68201,5.5,GIPY06,,Southern Ocean,primary,
-0.03,34.1,-45.03,73.23,19,CDOHC ID:35MF19980121,12.53,Southern Ocean,primary,
,34.101101,-50.9102,148.62199,10.3,GIPY02,,Southern Ocean,primary,
,34.101101,-50.9102,148.62199,24.3,GIPY02,,Southern Ocean,primary,
0.07,34.105,-43.65,73.42,6,OISO-16,11.527,Southern Ocean,primary,
0.09,34.106,-42.1,41.38,6,OISO-16,12.284,Southern Ocean,primary,
,34.106998,-49.6803,146.507,16,GPpr11,,Southern Ocean,primary,
,34.107601,-50.9102,148.62199,9.8,GIPY02,,Southern Ocean,primary,
0.07,34.109,-41.92,40.44,6,OISO-16,12.334,Southern Ocean,primary,
-0.02,34.111,-41.53,-108.82,2,BOOGALOO,14.07,Southern Ocean,primary,
-0.54,34.112,-77.716,-178.754,4,EXPLORA,-0.747,Southern Ocean,primary,
0.11,34.125,-45,73.62,5.8,OISO-08,12.879,Southern Ocean,primary,
,34.125,-51.9928,149.58099,16.3,GPpr11,,Southern Ocean,primary,
0.03,34.128,-45,73.62,20.4,OISO-08,12.855,Southern Ocean,primary,
,34.132999,-50.3904,147.884,12.7,GPpr11,,Southern Ocean,primary,
0.12,34.14,-42.23,42.03,6,OISO-16,12.381,Southern Ocean,primary,
,34.140999,-49.8922,143.8,9.8,GS01,,Southern Ocean,primary,
,34.142799,-51.2593,143.132,8.1,GIPY06,,Southern Ocean,primary,
0.03,34.151,-41.55,-111.22,2,BOOGALOO,14.51,Southern Ocean,primary,
-0.06,34.155,-44.167,-16.717,6,OISO-15,9.937,Southern Ocean,primary,
-0.07,34.16,-41.53,-115.08,2,BOOGALOO,14.88,Southern Ocean,primary,
-0.04,34.16,-40.48,-119.64,2,BOOGALOO,16.33,Southern Ocean,primary,
0.09,34.16,-41.382,53.438,6,OISO-21,13.94,Southern Ocean,primary,
0.05,34.169,-42.5,75.37,19.5,OISO-08,12.72,Southern Ocean,primary,
0.13,34.169,-42.5,75.37,4.7,OISO-08,12.735,Southern Ocean,primary,
-0.07,34.171,-44.267,-24.9,6,OISO-15,10.909,Southern Ocean,primary,
,34.173,-51.5435,142.996,10.3,GS01,,Southern Ocean,primary,
,34.178299,-51.011,143.274,4.8,GIPY06,,Southern Ocean,primary,
0.03,34.179,-43.32,74.31,6,OISO-16,11.21,Southern Ocean,primary,
,34.186001,-51.8105,142.84,13.8,GS01,,Southern Ocean,primary,
,34.186001,-51.8105,142.84,25.3,GS01,,Southern Ocean,primary,
-0.09,34.187,-42.39,52.49,21,OISO-29,12.695,Southern Ocean,primary,
-0.05,34.191,-46.293,87.71,6,OISO-19,10.457,Southern Ocean,primary,
0.03,34.191,-44.13,74.52,6,OISO-09,8.905,Southern Ocean,primary,
,34.192001,-49.9519,146.73199,14.9,GPpr11,,Southern Ocean,primary,
-0.05,34.195,-44.167,-15.683,6,OISO-15,11.06,Southern Ocean,primary,
-0.03,34.2,-43.01,-129.95,2,GEOSECS Ostlund et al (1,12.8,Southern Ocean,primary,
-0.02,34.2,-43.33,62.27,0,Kallel (1985),13.2,Southern Ocean,primary,
0.04,34.201,-40.92,53.12,6,OISO-27,13.5,Southern Ocean,primary,
,34.209099,-49.9954,149.42999,13.4,GIPY02,,Southern Ocean,primary,
-0.01,34.214,-40.72,-117.22,2,BOOGALOO,15.78,Southern Ocean,primary,
,34.221001,-42.033,9.267,25.6,GIPY04,,Southern Ocean,primary,
0.02,34.222,-49.1,-46.02,2,BOOGALOO,11.4,Southern Ocean,primary,
0.11,34.222,-41.08,-127.19,2,BOOGALOO,17,Southern Ocean,primary,
,34.229301,-49.9954,149.42999,13.3,GIPY02,,Southern Ocean,primary,
-0.01,34.23,-50.63,-179.98,1,GEOSECS Ostlund et al (1,10.16,Southern Ocean,primary,
0.11,34.23,-42.65,65.13,0,Duplessy (1970),**,Southern Ocean,primary,
,34.231998,-50.4008,143.528,24.3,GS01,,Southern Ocean,primary,
0.05,34.232,-44.4,-24.21,2,BARKEUROP,11.2,Southern Ocean,primary,
0.17,34.235,-44.77,72.57,6,OISO-16,11.476,Southern Ocean,primary,
,34.236,-50.4008,143.528,10.4,GS01,,Southern Ocean,primary,
,34.237,-42.033,9.267,0.7,GIPY04,,Southern Ocean,primary,
0,34.243,-45.24,-24.24,2,BARKEUROP,10.9,Southern Ocean,primary,
,34.244999,-42.4691,8.92992,9,GIPY04,,Southern Ocean,primary,
,34.25,-50.679,143.41901,15.5,GS01,,Southern Ocean,primary,
0.06,34.254,-41.45,46.6,6,OISO-06,15.314,Southern Ocean,primary,
0.01,34.255,-42.967,-37.283,6,OISO-15,11.487,Southern Ocean,primary,
,34.262001,-51.2612,143.132,12.2,GS01,,Southern Ocean,primary,
,34.266998,-46.583,142.022,5.5,GPpr11,,Southern Ocean,primary,
,34.267899,-48.9988,150.33701,15.1,GIPY02,,Southern Ocean,primary,
,34.269001,-46.583,142.022,5.2,GPpr11,,Southern Ocean,primary,
,34.278,-51.0093,143.272,14.8,GS01,,Southern Ocean,primary,
-0.06,34.28,-48.65,-45.98,10,GEOSECS Ostlund et al (1,9.08,Southern Ocean,primary,
0.15,34.286,-40.17,-122.18,2,BOOGALOO,17.21,Southern Ocean,primary,
0.04,34.292,-42.5,52.486,4.57,OISO-30,12.529,Southern Ocean,primary,
0.07,34.292,-43.883,-13.4,6,OISO-15,11.248,Southern Ocean,primary,
,34.292999,-50.387,148.43201,10.1,GPpr11,,Southern Ocean,primary,
0.02,34.295,-43.627,74.193,5,OISO-30,11.54,Southern Ocean,primary,
,34.297001,-51.9328,148.791,14.2,GPpr11,,Southern Ocean,primary,
-0.08,34.3,-54,-177,0,Craig and Gordon (1965),**,Southern Ocean,primary,
0.12,34.301,-42.5,52.486,18.89,OISO-30,12.509,Southern Ocean,primary,
,34.306999,-49.2707,144.093,10.7,GS01,,Southern Ocean,primary,
,34.307999,-48.7812,144.319,9.7,GS01,,Southern Ocean,primary,
0.01,34.309,-42.817,-38.45,6,OISO-15,11.787,Southern Ocean,primary,
0.25,34.31,-46.271,87.166,3,ULTIM3,9,Southern Ocean,primary,
0.25,34.31,-46.271,87.166,3,ULTIM3,9,Southern Ocean,primary,
0.04,34.32,-46.82,172.8,2,BOOGALOO,13.55,Southern Ocean,primary,
0.19,34.323,-42.5,74.88,21.5,OISO-18,10.922,Southern Ocean,primary,
0.14,34.326,-42.88,-131.65,2,BOOGALOO,15.69,Southern Ocean,primary,
-0.07,34.33,-49.08,131,0,Craig and Gordon (1965),**,Southern Ocean,primary,
0.18,34.332,-42.517,-40.683,6,OISO-15,13.315,Southern Ocean,primary,
0.07,34.334,-42.5,74.88,4.6,OISO-18,11.252,Southern Ocean,primary,
0.1,34.335,-43.383,-34.067,6,OISO-15,12.96,Southern Ocean,primary,
,34.335999,-46.583,142.022,24.2,GPpr11,,Southern Ocean,primary,
,34.337002,-46.583,142.022,23,GPpr11,,Southern Ocean,primary,
0.05,34.338,-52.244,148.944,4,EXPLORA,9.721,Southern Ocean,primary,
0.06,34.34,-41.79,-129.67,2,BOOGALOO,16.41,Southern Ocean,primary,
,34.344002,-51.9018,148.519,3.5,GPpr11,,Southern Ocean,primary,
,34.344002,-51.9018,148.519,25.3,GPpr11,,Southern Ocean,primary,
0.08,34.345,-44.3,-23.55,2,BARKEUROP,12.3,Southern Ocean,primary,
,34.345001,-51.9485,149.05901,16.4,GPpr11,,Southern Ocean,primary,
,34.348999,-49.813,146.62,14.8,GPpr11,,Southern Ocean,primary,
-0.07,34.35,-43.92,-133.62,2,BOOGALOO,15.07,Southern Ocean,primary,
0.07,34.354,-44.9,73.25,6,OISO-16,11.846,Southern Ocean,primary,
-0.51,34.36,-70.43,-8.23,17,Mackensen et al (1996),-1.88,Southern Ocean,primary,
0.03,34.361,-47.9,170.6,2,BOOGALOO,12.03,Southern Ocean,primary,
,34.362999,-51.6654,148.138,20.2,GPpr11,,Southern Ocean,primary,
,34.368,-50.3864,148.153,5.8,GPpr11,,Southern Ocean,primary,
,34.369999,-50.387,148.43201,2.7,GPpr11,,Southern Ocean,primary,
,34.370998,-50.387,148.43201,16.6,GPpr11,,Southern Ocean,primary,
,34.372002,-50.3864,148.153,15.6,GPpr11,,Southern Ocean,primary,
,34.375,-51.5466,147.944,19,GPpr11,,Southern Ocean,primary,
,34.379002,-51.9673,149.30901,9.9,GPpr11,,Southern Ocean,primary,
,34.379002,-50.3864,148.153,5.7,GPpr11,,Southern Ocean,primary,
,34.380199,-52.0098,147.715,8.6,GIPY02,,Southern Ocean,primary,
0.09,34.387,-44.82,-135.85,2,BOOGALOO,14.29,Southern Ocean,primary,
,34.387001,-50.1593,143.658,14.8,GS01,,Southern Ocean,primary,
0.04,34.39,-44.6,-142.17,2,BOOGALOO,15.51,Southern Ocean,primary,
0.09,34.39,-45.45,-137.75,2,BOOGALOO,14.94,Southern Ocean,primary,
0.12,34.39,-41.82,75.6,0,Duplessy (1970),**,Southern Ocean,primary,
0.13,34.39,-44.28,-144.6,2,BOOGALOO,15.67,Southern Ocean,primary,
0.03,34.393,-42.5,52.483,2.24,OISO-21,13.798,Southern Ocean,primary,
0.15,34.393,-45.25,-140.3,2,BOOGALOO,14.79,Southern Ocean,primary,
-0.06,34.4,-44.68,61.97,0,Kallel (1985),12.8,Southern Ocean,primary,
0.13,34.4,-49.63,145.05,0,Duplessy (1970),**,Southern Ocean,primary,
0.14,34.401,-42.317,-42.267,6,OISO-15,13.917,Southern Ocean,primary,
,34.404499,-50.6798,143.42,8.9,GIPY06,,Southern Ocean,primary,
-0.03,34.409,-43.8,74.02,6,OISO-16,11.827,Southern Ocean,primary,
0.19,34.41,-43.69,-147.18,2,BOOGALOO,15.63,Southern Ocean,primary,
0.23,34.414,-41.4,75.567,6,OISO-06,11.975,Southern Ocean,primary,
0.04,34.42,-52.58,-178.03,3,GEOSECS Ostlund et al (1,11.33,Southern Ocean,primary,
0.04,34.42,-44.2,-19.083,6,OISO-15,11.86,Southern Ocean,primary,
0.06,34.42,-46.09,177.82,2,BOOGALOO,15.25,Southern Ocean,primary,
0.12,34.42,-42,71,0,Craig and Gordon (1965),**,Southern Ocean,primary,
,34.423,-47.1492,144.911,25.9,GS01,,Southern Ocean,primary,
,34.428001,-48,144.67,9.9,GS01,,Southern Ocean,primary,
0.06,34.429,-49.819,141.18,5,Astrol,10.602,Southern Ocean,primary,
,34.429001,-51.9018,148.519,4.7,GPpr11,,Southern Ocean,primary,
0.05,34.43,-42.42,32.07,0,Duplessy (1970),**,Southern Ocean,primary,
,34.431,-47.4699,144.89999,10.4,GS01,,Southern Ocean,primary,
,34.431999,-47.4699,144.89999,25,GS01,,Southern Ocean,primary,
,34.432201,-48.7783,144.31799,9.2,GIPY06,,Southern Ocean,primary,
0.23,34.434,-49.89,149.034,4,EXPLORA,10.076,Southern Ocean,primary,
,34.436001,-47.1492,144.911,11,GS01,,Southern Ocean,primary,
,34.436901,-48.9941,143.00301,8.9,GIPY02,,Southern Ocean,primary,
,34.4398,-48.9941,143.00301,5.1,GIPY02,,Southern Ocean,primary,
,34.439999,-48.9941,143.00301,24.5,GIPY02,,Southern Ocean,primary,
0.2,34.449,-43,74.65,5,OISO-25,13.66,Southern Ocean,primary,
,34.450001,-51.7877,148.325,19.7,GPpr11,,Southern Ocean,primary,
,34.450001,-48.3205,144.53,11.9,GS01,,Southern Ocean,primary,
0.11,34.454,-43.567,-32.717,6,OISO-15,12.613,Southern Ocean,primary,
,34.4548,-49.6098,143.929,9.3,GIPY06,,Southern Ocean,primary,
-0.01,34.458,-47.528,143.876,5,Astrol,10.778,Southern Ocean,primary,
,34.460999,-48.3203,144.53,9,GIPY06,,Southern Ocean,primary,
0.22,34.461,-40.383,-2.6,6,OISO-15,15.233,Southern Ocean,primary,
0.21,34.462,-40,52.967,6.87,OISO-01,16.192,Southern Ocean,primary,
0.14,34.465,-42.501,74.883,6.08,OISO-30,12.469,Southern Ocean,primary,
0.21,34.465,-40,52.967,22.8,OISO-01,16.075,Southern Ocean,primary,
,34.4669,-47.4683,144.90199,8.2,GIPY06,,Southern Ocean,primary,
,34.467499,-49.2702,144.097,3.3,GIPY06,,Southern Ocean,primary,
0.01,34.468,-43.267,-35.017,6,OISO-15,13.647,Southern Ocean,primary,
0.14,34.468,-45.01,73.36,21.2,OISO-22,12.758,Southern Ocean,primary,
,34.468899,-47.9996,144.672,10.4,GIPY06,,Southern Ocean,primary,
,34.4697,-49.2702,144.097,10.6,GIPY06,,Southern Ocean,primary,
,34.4697,-49.2702,144.097,23.9,GIPY06,,Southern Ocean,primary,
,34.4697,-47.9996,144.672,25.2,GIPY06,,Southern Ocean,primary,
,34.469898,-47.1478,144.90601,8.1,GIPY06,,Southern Ocean,primary,
0.12,34.47,-40,52.97,6,CDOHC ID:35MF19980121,16.19,Southern Ocean,primary,
0.12,34.47,-40,52.97,22,CDOHC ID:35MF19980121,16.07,Southern Ocean,primary,
0.25,34.47,-42.83,62.4,0,Kallel (1985),14.45,Southern Ocean,primary,
,34.470901,-49.2702,144.097,22.7,GIPY06,,Southern Ocean,primary,
,34.471802,-47.9996,144.672,6.4,GIPY06,,Southern Ocean,primary,
0.03,34.48,-44.01,29.96,9,Archambeau et al (1998),12.31,Southern Ocean,primary,
0.04,34.48,-44.01,29.96,19,Archambeau et al (1998),12.3,Southern Ocean,primary,
0.08,34.489,-43.75,32.317,6,OISO-15,12.018,Southern Ocean,primary,
0.06,34.494,-45.4,73.117,6,OISO-06,11.318,Southern Ocean,primary,
-0.01,34.498,-45.8,179.47,2,BOOGALOO,15.25,Southern Ocean,primary,
0.41,34.5,-42.75,62.37,0,Kallel (1985),14.95,Southern Ocean,primary,
,34.502998,-42.4691,8.92992,9.3,GIPY04,,Southern Ocean,primary,
,34.506001,-49.8932,143.80099,7.6,GIPY06,,Southern Ocean,primary,
,34.506199,-50.3988,143.53,19.9,GIPY06,,Southern Ocean,primary,
0.09,34.51,-44.24,64.82,6,OISO-16,12.623,Southern Ocean,primary,
0.17,34.512,-43.317,66.917,6,OISO-15,13.627,Southern Ocean,primary,
0.05,34.52,-50.09,88.02,2,BOOGALOO,9.24,Southern Ocean,primary,
0.15,34.52,-51.23,144.2,0,Duplessy (1970),**,Southern Ocean,primary,
0.17,34.521,-49.45,154.67,2,BOOGALOO,10.83,Southern Ocean,primary,
0.31,34.523,-42.488,74.903,5,OISO-29,12.8,Southern Ocean,primary,
0.16,34.529,-42.15,-155.52,2,BOOGALOO,17.13,Southern Ocean,primary,
0.19,34.53,-48.62,162.57,2,BOOGALOO,11.38,Southern Ocean,primary,
0.12,34.532,-44.217,-20.017,6,OISO-15,12.721,Southern Ocean,primary,
0.05,34.533,-40.78,45.65,6,OISO-06,15.447,Southern Ocean,primary,
,34.533001,-41.609,9.583,20.2,GIPY04,,Southern Ocean,primary,
,34.5341,-40.0054,0.86868,19.7,GA10,,Southern Ocean,primary,
,34.535999,-41.609,9.583,3.3,GIPY04,,Southern Ocean,primary,
0.29,34.537,-41.9,-45.383,6,OISO-15,16.178,Southern Ocean,primary,
,34.537201,-40.0054,0.86868,19.8,GA10,,Southern Ocean,primary,
,34.538799,-40.0054,0.86868,21.4,GA10,,Southern Ocean,primary,
0.11,34.539,-46.227,87.598,6,OISO-21,10.497,Southern Ocean,primary,
,34.539001,-46.6498,145.252,14.4,GS01,,Southern Ocean,primary,
,34.539001,-46.6498,145.252,25.3,GS01,,Southern Ocean,primary,
0.16,34.54,-42.501,74.883,21.81,OISO-30,12.478,Southern Ocean,primary,
0.18,34.54,-43.65,-41.64,2,BOOGALOO,12.94,Southern Ocean,primary,
0.26,34.54,-49.05,152.05,2,BOOGALOO,10.8,Southern Ocean,primary,
0.27,34.54,-41.27,53.05,5,OISO-23,13.84,Southern Ocean,primary,
,34.5406,-40.0054,0.86868,6,GA10,,Southern Ocean,primary,
0.18,34.548,-46.137,75.213,6,OISO-21,13.25,Southern Ocean,primary,
0.18,34.549,-43.05,-150.14,2,BOOGALOO,17.36,Southern Ocean,primary,
0.12,34.552,-44.89,104.22,2,BOOGALOO,11.31,Southern Ocean,primary,
0.14,34.56,-44.97,-51.06,10,GEOSECS Ostlund et al (1,11.98,Southern Ocean,primary,
0.47,34.56,-43.2,62.3,0,Kallel (1985),14,Southern Ocean,primary,
0.18,34.563,-42.39,-160.2,2,BOOGALOO,17.8,Southern Ocean,primary,
0.29,34.565,-43.02,74.62,6,OISO-16,11.987,Southern Ocean,primary,
,34.584801,-50.1595,143.662,8.4,GIPY06,,Southern Ocean,primary,
,34.586102,-46.6494,145.25,24.5,GIPY06,,Southern Ocean,primary,
0.14,34.59,-43.33,-162.65,2,BOOGALOO,16.35,Southern Ocean,primary,
0.23,34.59,-45,-47.77,11,WOCE A11 (Meredith et al,13.22,Southern Ocean,primary,
,34.59,-46.6494,145.25,7.7,GIPY06,,Southern Ocean,primary,
0.17,34.6,-47.28,-44.19,2,BOOGALOO,13.31,Southern Ocean,primary,
0.23,34.603,-48.38,160.38,2,BOOGALOO,11.59,Southern Ocean,primary,
0.27,34.603,-47.785,149.165,4,EXPLORA,11.156,Southern Ocean,primary,
,34.603001,-46.6494,145.25,24,GIPY06,,Southern Ocean,primary,
,34.603401,-46.6494,145.25,9.6,GIPY06,,Southern Ocean,primary,
0.2,34.604,-43.717,-31.45,6,OISO-15,13.132,Southern Ocean,primary,
0.34,34.607,-41.37,37.73,6,OISO-16,14.961,Southern Ocean,primary,
0.27,34.61,-43.99,57.5,0,Srivastava et al (2007),15.37,Southern Ocean,primary,
0.18,34.616,-44.567,67.7,6,OISO-15,12.884,Southern Ocean,primary,
0.29,34.616,-41.35,-5.533,6,OISO-15,15.17,Southern Ocean,primary,
0.21,34.619,-44.267,-24.06,6,OISO-15,12.604,Southern Ocean,primary,
0.2,34.62,-48.8,157.44,2,BOOGALOO,11.52,Southern Ocean,primary,
0.23,34.623,-46.25,143.99,2,BOOGALOO,12.39,Southern Ocean,primary,
0.17,34.63,-43.65,74.52,0,Duplessy (1970),**,Southern Ocean,primary,
0.32,34.63,-44.29,130.74,2,BOOGALOO,11.9,Southern Ocean,primary,
0.25,34.632,-42.49,74.91,20,OISO-29,13.115,Southern Ocean,primary,
,34.636002,-42.4691,8.92992,20.5,GIPY04,,Southern Ocean,primary,
,34.6362,-46.4696,140.53101,25.4,GIPY02,,Southern Ocean,primary,
0.21,34.639,-48.08,149.44,2,BOOGALOO,11.26,Southern Ocean,primary,
0.14,34.64,-42.57,-152.83,2,BOOGALOO,17.81,Southern Ocean,primary,
0.22,34.64,-45.55,134.77,2,BOOGALOO,11.75,Southern Ocean,primary,
,34.640099,-46.4696,140.53101,19.6,GIPY02,,Southern Ocean,primary,
,34.643002,-42.4691,8.92992,3.6,GIPY04,,Southern Ocean,primary,
0.18,34.649,-41.78,-41.42,2,BOOGALOO,15.32,Southern Ocean,primary,
,34.653999,-41.1817,9.91867,20.2,GIPY04,,Southern Ocean,primary,
